CustomerID,TotalRevenue,TotalOrders,ProductsPurchased
17777,647.56,3,501
17373,646.92,4,408
16014,646.83,3,258
16734,646.76,3,345
12589,646.68,2,306
14044,646.42,4,304
15651,646.3,3,479
14855,645.65,2,267
12719,644.95,2,374
17312,644.3,3,372
14451,643.9,2,378
16383,643.76,2,467
14020,642.8,2,441
13034,642.77,2,369
15384,642.41,2,596
17545,642.32,3,337
17046,642.02,1,510
15297,641.94,3,292
18218,641.92,2,536
12365,641.38,2,174
12624,641.13,2,355
13417,640.83,2,162
13318,640.76,3,304
12631,640.5,1,236
14301,640.14,1,606
15648,639.5,2,218
17515,639.02,4,243
18160,638.0600000000001,2,294
14754,638.05,2,486
14128,637.5,2,564
14481,636.51,2,489
14664,636.24,2,465
15829,636.14,2,996
15773,635.6800000000001,1,311
14000,635.66,1,710
16139,635.41,3,330
13892,632.97,4,983
14220,632.4,2,272
16306,632.27,6,487
18183,632.07,2,371
13822,632.0,2,611
14021,631.9,3,192
15244,631.57,2,405
17985,631.35,1,171
13539,631.34,3,320
16418,631.12,3,280
17990,630.84,3,414
13046,629.31,2,264
13525,628.78,2,394
14687,628.38,1,470
13518,627.16,1,382
15028,627.13,4,459
15402,626.77,2,694
14036,626.65,1,268
12577,626.6,3,469
13914,626.45,2,380
16469,625.42,4,260
16750,623.93,5,214
12649,623.51,3,586
15147,623.5,1,366
13368,623.4,2,327
16431,623.28,3,442
15258,623.16,2,142
17499,622.88,1,711
15182,622.85,2,253
17460,622.4300000000001,6,236
15768,621.8299999999999,3,244
18217,621.75,2,491
16915,621.6800000000001,6,132
17640,621.66,1,250
14152,621.29,2,711
13402,621.23,2,479
13546,621.09,3,357
16141,620.4,1,238
12667,620.13,1,395
13493,618.63,2,380
16613,618.59,1,293
13145,618.52,4,145
12596,618.27,2,474
13301,618.09,4,345
16134,618.09,2,371
14593,617.15,3,330
14377,617.05,2,219
16311,616.26,2,394
14905,616.15,2,287
14382,615.49,1,1231
15275,615.14,1,498
16566,614.66,5,362
16116,612.78,1,248
18022,612.72,1,703
12513,612.29,1,462
18149,612.0799999999999,3,310
15232,612.06,2,686
15645,612.01,1,256
16109,611.88,2,612
16763,611.85,1,319
13731,610.59,2,278
12673,610.52,2,351
15795,610.01,1,581
14636,609.85,2,241
13357,609.4,1,321
16442,609.3,3,443
13933,608.7900000000001,2,205
12933,607.53,3,499
17119,606.91,2,334
16718,606.0500000000001,1,407
17849,605.8000000000001,4,114
14133,605.64,3,348
17507,605.58,2,359
13233,605.12,2,1004
14323,605.0600000000001,2,350
17664,604.64,2,604
12944,604.51,2,289
16732,603.75,1,317
12707,603.42,1,256
16022,602.63,1,255
15366,602.51,2,621
12654,601.98,5,264
14609,601.56,4,7026
16654,601.27,4,282
12420,600.39,1,345
18211,600.07,5,359
12872,599.97,2,319
12521,599.68,1,309
12556,599.56,2,355
14710,599.48,4,375
17420,598.83,3,265
15720,598.73,1,281
13311,598.57,2,305
16298,598.2,3,198
14108,597.91,2,381
14645,597.09,2,381
15381,596.85,2,171
14675,596.36,1,336
14467,596.26,4,276
18246,596.1,2,166
14965,596.09,2,363
13888,595.67,2,254
17658,595.42,2,616
14284,595.25,2,161
13558,594.52,4,338
16788,594.39,2,304
16325,594.24,3,194
13959,594.04,3,355
15442,594.0,1,120
12917,594.0,1,120
16535,593.75,1,356
18232,592.97,4,302
16203,592.9,4,262
14692,591.55,4,265
15573,591.1899999999999,2,355
13276,590.9300000000001,2,161
13270,590.0,1,200
13452,590.0,2,2
14882,589.7,2,158
16838,588.85,2,185
14338,588.22,2,335
15624,588.13,4,357
17351,587.15,3,113
17890,586.89,2,402
12384,585.27,2,126
13243,585.12,1,232
15222,585.0,1,440
16384,584.5,2,260
16072,584.3199999999999,1,140
14023,584.07,2,345
13557,584.06,2,546
15762,583.75,2,251
17014,583.4300000000001,3,243
12426,582.73,1,258
13427,582.6,3,545
12695,582.1,4,220
17259,581.23,2,388
18095,580.0500000000001,2,419
17142,579.0,1,81
13292,578.9399999999999,2,347
17540,578.9,2,194
16005,578.71,4,280
14529,578.61,3,325
12601,577.0600000000001,5,245
14176,576.9000000000001,4,209
16723,576.4,2,398
15830,576.0,1,415
15550,575.63,4,295
13487,575.4,3,265
14400,574.7,1,454
18123,574.4399999999999,2,582
15339,574.07,2,416
15303,574.02,1,248
12879,573.22,3,370
13379,572.56,3,601
13405,572.451,3,165
12816,572.2,2,128
13816,571.6700000000001,2,269
17616,571.1999999999999,3,224
15821,570.96,2,202
15315,570.5,2,862
13939,568.55,3,847
17360,568.24,3,328
13321,567.36,2,372
16667,567.1800000000001,2,236
18150,566.58,3,332
16278,566.38,1,114
16345,565.46,1,288
13894,564.62,3,354
15344,563.94,3,116
16933,563.23,2,288
14753,563.15,1,211
17970,562.79,1,513
14167,562.59,4,147
12414,562.41,3,300
16916,562.41,2,431
12559,561.71,2,283
13946,561.5699999999999,3,443
15655,560.67,1,324
13044,560.47,1,429
14273,559.97,4,264
16275,559.87,1,336
15415,559.61,1,551
16906,559.59,4,263
12866,559.12,1,171
17503,558.96,2,486
12987,558.7,2,219
13800,558.32,1,331
14592,557.94,3,407
13260,557.62,1,142
17955,557.3,4,273
16385,554.86,3,258
17864,554.85,3,706
14891,554.38,2,505
14618,553.44,3,264
15068,553.36,2,364
12363,552.0,2,408
17674,551.04,2,672
17291,550.8000000000001,1,72
17235,550.06,2,224
17265,550.01,2,389
12390,549.84,1,353
14177,549.46,4,204
16536,548.12,1,250
16031,547.9,2,421
14474,547.66,1,140
16811,547.07,2,477
17637,547.0600000000001,2,280
16211,547.02,1,154
17295,547.0,3,293
17520,546.81,1,365
14805,546.4,4,114
14997,546.1999999999999,3,1120
17806,546.04,1,727
12793,545.48,2,295
16475,544.3,4,319
13617,544.18,3,300
13390,544.08,1,224
16927,543.05,3,993
13278,542.73,1,537
16230,542.03,2,365
17897,541.8100000000001,3,222
17447,541.53,2,443
17557,541.46,3,306
13874,540.45,1,180
12743,540.13,2,315
13812,539.0,3,333
14496,538.8100000000001,2,159
15469,538.55,2,153
15539,538.46,1,410
14539,537.48,2,428
16206,537.0600000000001,4,272
15043,537.0,1,300
16804,536.99,3,246
16233,536.6800000000001,3,174
16142,535.34,1,422
13000,534.85,3,379
13385,534.57,1,281
16340,534.31,1,486
17443,534.24,1,504
13434,534.24,2,300
13217,533.98,3,262
17062,533.33,4,418
15433,533.3,2,534
15825,532.94,1,220
12784,532.8199999999999,2,280
16706,531.35,3,249
14265,530.18,2,330
18159,530.15,1,139
14002,529.73,2,877
14463,529.62,3,179
16185,529.41,2,260
18043,529.29,3,265
15452,528.48,3,280
17631,528.33,3,334
16602,528.08,1,336
15756,528.01,4,241
12479,527.2,1,385
17623,527.0500000000001,1,265
15919,525.69,2,385
17429,524.9200000000001,3,624
15467,524.88,3,310
13721,524.14,1,316
17329,523.11,2,142
18017,523.0,3,300
17712,522.91,1,215
12863,521.2,1,188
15149,520.8000000000001,1,128
17345,519.6899999999999,4,341
14873,519.68,1,168
12571,519.61,2,523
13643,519.44,3,273
16955,518.67,4,266
16650,518.42,1,372
15030,518.28,2,372
18252,518.27,2,234
16892,518.19,5,236
16135,517.55,1,209
17454,517.53,4,243
18205,517.36,2,192
13043,516.42,1,254
15882,516.36,4,276
15809,515.77,5,301
12811,514.85,3,230
15246,514.15,2,247
13005,513.7,2,172
17513,513.2,1,254
17290,513.01,2,397
17805,512.31,1,478
17480,511.82,1,338
15891,511.68,1,418
12582,511.36,2,300
14851,511.35,2,325
16561,511.12,2,244
15406,510.71000000000004,2,254
12436,509.01,1,211
17391,508.8,2,480
15417,508.8,1,284
14317,508.58000000000004,1,255
17958,508.4599999999999,1,84
17415,507.84,1,114
14158,507.66,1,781
14820,507.29,4,253
16960,507.05,3,304
13885,506.8,2,182
16614,506.19,1,223
12988,505.82,1,126
14014,505.18,1,1076
15081,504.8,5,190
12991,503.76,2,405
17630,503.59999999999997,2,158
15535,502.9,4,135
16863,502.8,2,409
13865,501.56,4,204
15881,501.39000000000004,5,260
14871,501.28000000000003,4,179
13116,501.14,1,291
13247,501.12,4,328
16898,501.03,3,412
16616,500.42,2,370
15389,500.0,1,400
14077,499.41999999999996,5,268
15193,499.32,1,144
14681,498.95,3,76
16488,498.8,3,728
15142,498.74,1,365
17053,498.48,1,122
17298,498.42,2,387
16820,497.61,1,307
17495,497.56,2,229
15300,496.44,1,292
15018,496.21000000000004,3,189
12904,496.06,2,294
17374,495.77,2,85
15448,494.64,1,232
16352,494.44,2,300
17333,494.25,1,375
12763,494.08,2,316
14270,492.65000000000003,1,197
13732,491.86,1,498
14236,490.86,2,310
15000,490.52,1,218
15877,490.33,2,368
14416,490.22,2,326
18074,489.6,1,190
12809,489.31,1,220
17361,488.2,3,157
14396,487.99,2,225
15165,487.75,1,160
16643,487.51,1,269
13338,487.02,1,256
13675,486.82000000000005,2,330
17453,486.71999999999997,2,219
15287,486.69,2,433
13153,486.22,1,418
12639,486.1,1,201
15109,484.95,1,131
16999,484.82,2,294
16518,484.32,2,327
13531,483.8,2,174
14958,483.72999999999996,3,128
12808,483.65000000000003,3,188
14147,483.4,2,108
14450,483.25,3,241
16603,482.47,2,480
17950,482.2,3,366
12504,482.04999999999995,2,90
18216,481.75,1,200
13176,481.49,1,448
14130,480.91,1,257
15091,480.71,1,346
15006,480.38,1,286
17555,480.31,2,348
16368,479.91,2,251
16812,479.35,1,81
16008,478.78,3,323
15589,478.53000000000003,3,243
16768,478.09000000000003,3,196
12644,477.91,1,325
16693,477.86,2,203
13092,477.83,5,279
14320,477.79,2,325
12447,476.49,1,190
18176,476.35,1,283
15507,475.86,1,160
14853,475.8,2,82
14497,475.37,1,235
15780,475.28000000000003,3,220
14013,473.02,3,462
16038,471.78000000000003,3,244
15721,471.40000000000003,1,388
13066,470.8,2,322
15963,470.76,2,298
14431,470.36,1,130
15026,469.0,3,285
15557,468.91,1,213
14896,468.77000000000004,2,279
13171,468.41,3,229
14029,467.66,2,198
15468,467.51,2,155
13579,467.04,2,176
16374,466.73,2,237
14205,466.7,2,204
16504,465.88,1,510
13248,465.68,2,305
16742,464.9,1,1
13928,464.57,4,129
16586,463.95,1,95
15349,463.90999999999997,2,321
14967,463.8,1,140
12787,463.66,3,261
17418,463.46000000000004,2,289
14489,463.38,1,299
17964,463.21,2,294
12945,462.95,1,165
14331,462.65999999999997,2,252
14470,461.19,2,193
16824,460.64,2,236
16805,460.59,2,539
12491,460.40000000000003,1,260
12355,459.4,1,240
16589,459.24,3,368
17880,458.92,1,314
15754,458.57,3,199
13506,458.52,2,324
15092,457.81,2,135
15121,457.72,2,199
12375,457.5,2,178
13398,457.34,1,281
12564,456.9,1,133
12999,455.88,3,342
14513,455.59000000000003,3,361
15585,455.3,1,320
16529,455.25,1,198
14335,454.86,2,375
15471,454.48,1,256
13485,454.24,1,277
17140,454.12,1,296
15475,454.10999999999996,1,319
17564,454.01,3,146
18158,453.4,2,354
12729,453.01,1,233
18071,453.0,2,260
14184,452.89,1,127
12591,452.84999999999997,1,228
16574,451.44,1,416
15802,451.42,1,1
14173,450.84,4,150
16885,450.41,3,178
17040,449.73,1,181
13489,449.52,4,560
12448,449.45,1,243
15739,449.12,1,472
17579,448.90000000000003,3,258
14780,447.68,2,310
15646,447.64000000000004,3,394
15368,446.94000000000005,1,230
14149,446.62,1,218
17370,446.18,4,540
17190,444.74,2,161
18006,444.68,1,220
14638,443.6,1,166
16404,443.05,1,157
18222,443.0,1,335
12579,440.42,1,285
14022,440.0,1,487
15524,440.0,1,4
18233,440.0,1,4
13954,439.92,2,150
12391,439.66,1,293
16025,439.65999999999997,1,338
13359,439.56,1,161
16968,439.43,2,326
13358,439.03,1,285
14272,437.96,2,599
12552,437.82,2,88
16034,437.7,3,242
12592,437.6,2,290
16084,436.18,1,216
15551,436.06,1,218
16948,435.02,3,1614
15456,434.59000000000003,3,633
14910,434.35,4,238
14460,434.34,3,881
14093,433.86,1,391
12493,433.74,2,207
17035,433.53000000000003,2,229
16236,432.2,1,184
16881,432.0,1,600
12452,430.57,2,185
13245,430.5,1,125
12795,430.48,1,68
12827,430.15000000000003,3,197
16884,429.84000000000003,2,320
15450,429.84,1,376
15230,429.6,2,351
15036,429.56,3,316
15553,428.93,1,449
15957,428.89,1,211
13602,428.89,1,267
17869,428.18,5,111
15360,427.93,1,223
12725,427.8,1,164
12403,427.7,1,96
15976,427.64,2,275
12740,427.6,1,342
12802,427.58,1,314
15930,426.63,1,139
14288,426.6,1,188
15639,425.32,1,323
14157,424.89000000000004,2,271
16119,423.36,2,240
17525,422.70000000000005,1,82
13473,422.64,2,266
16689,422.59999999999997,2,330
18240,422.58,1,126
13140,422.47,3,185
16780,422.24,2,270
18106,421.9,1,126
14757,420.5,1,160
15206,420.29999999999995,4,162
15889,420.07,2,206
14124,419.58000000000004,1,1618
15361,418.92,1,336
18034,418.68,2,559
17371,418.4,3,151
12593,418.09999999999997,3,206
17701,417.95,1,109
17232,417.77,2,202
13615,417.69,1,189
16737,417.59999999999997,1,288
12833,417.38,1,156
17392,417.27,2,277
13166,417.2,1,216
16816,417.06,4,274
13889,416.90000000000003,1,146
17223,416.89,2,110
15935,416.86,2,115
16957,416.64,2,172
13085,416.08000000000004,2,216
15803,415.82000000000005,1,290
14139,415.82,1,510
12930,415.8,2,252
12580,415.7,1,238
15725,415.25,1,221
14333,415.2,1,58
18001,415.13,2,362
16795,414.88,1,239
14998,414.87,2,258
12993,414.76,4,240
15994,414.27,1,173
16239,414.2,2,228
17483,414.04,3,191
13974,413.59000000000003,1,249
16834,413.46,1,358
17134,413.2,2,98
14620,412.78000000000003,2,214
15523,412.01000000000005,1,132
16272,411.7,1,224
15186,411.41,2,215
15099,410.48,1,343
15695,409.98,2,212
14048,409.93,1,288
13827,409.8,3,138
14348,409.57,1,183
12990,409.5,3,200
15225,409.40000000000003,1,226
16243,409.1,2,110
16018,408.90000000000003,2,190
15269,408.8,1,26
17913,408.65,2,288
16629,408.63,2,489
16324,408.59000000000003,3,270
17931,408.36,2,249
16399,408.02,2,263
15127,406.53,1,251
16947,406.48,1,312
15342,406.09,1,283
14616,406.08000000000004,3,104
12970,405.47,4,268
12922,405.38,1,370
15012,405.04,2,225
15938,404.58,5,240
16319,404.40000000000003,1,72
16484,404.3,2,200
12498,403.70000000000005,3,159
17431,403.3,1,292
15221,403.25,1,43
18036,403.12,3,232
15184,402.2,2,199
12386,401.9,2,354
15158,401.40000000000003,1,198
16500,400.86,6,123
16198,400.68100000000004,1,129
12792,400.53999999999996,1,217
17375,400.1,3,367
18164,399.65000000000003,1,184
13255,399.51,2,177
18154,399.19,2,255
17052,399.09,1,251
17830,398.7,3,92
15522,397.99,2,572
13352,397.97999999999996,1,321
12508,397.88,2,271
15967,397.68,2,205
15429,397.35,2,380
17926,397.29,2,306
12824,397.12,1,232
13594,396.97,1,359
17486,396.87,1,191
15883,396.48,2,223
18067,396.33,1,189
16354,395.8,2,150
17603,394.72,1,74
14619,394.44,1,152
16207,394.38,1,140
15386,394.14,1,446
15264,393.74,1,265
15345,393.54,1,81
17226,393.49,1,406
14600,393.33000000000004,1,125
14670,392.86,2,326
16010,392.4,3,202
15837,391.98,1,189
16917,391.52,1,232
12982,390.54,1,288
18024,389.78,2,184
17379,389.71999999999997,1,623
14752,389.64,1,260
13873,389.6,3,140
13345,389.5,1,141
16250,389.44,2,208
15847,389.27,2,449
12690,389.01,1,106
15592,388.58,1,354
13899,388.52,2,156
13856,388.5,3,494
17438,388.45000000000005,1,103
14538,388.25,2,155
17817,387.68,3,67
14420,387.52,1,334
13673,387.44,2,114
17508,387.31,1,289
17595,386.69,2,228
14114,386.53,2,101
15664,386.43,1,157
17614,386.32,1,235
14779,386.15,3,84
13821,385.64,2,153
17711,385.1,2,246
13919,384.81,2,474
17357,384.39,2,152
16204,384.18,1,218
17205,384.08,1,884
16982,384.06,1,182
12733,383.95,1,137
13833,383.85,1,117
17189,383.75,2,226
12515,383.7,1,131
15440,383.68,3,197
14304,383.45,1,139
15424,383.34,2,554
12832,383.03,2,195
13817,382.98,2,211
17239,382.5,1,150
13657,382.14,2,209
17250,381.97,2,167
15090,381.32,1,208
16441,381.2,2,173
15048,381.0,4,192
12871,380.64,2,200
17573,380.6,3,308
17138,380.5,1,126
17999,380.39,2,219
17031,380.35,2,235
17936,380.13,1,257
14731,380.02,3,256
16552,379.73,2,219
13589,379.65,2,114
13656,379.65,2,490
17878,379.45,1,401
15885,379.35,3,111
16909,379.14,1,436
16930,378.89,3,339
13372,378.64,1,159
17078,378.2,2,788
17736,377.44,3,238
12890,376.71999999999997,1,256
17489,376.64,2,428
13936,376.58,1,330
16858,375.69000000000005,1,91
14448,375.35,2,104
14079,375.1,1,301
16147,375.0,1,246
14067,374.7,2,361
17492,374.57,1,155
12873,374.0,1,128
13351,373.94,1,117
16321,373.65000000000003,5,135
12895,372.8,2,210
12544,372.7,1,136
12981,372.21999999999997,2,242
13300,371.89,1,203
18155,371.62,3,266
15472,371.56,1,251
16776,371.54,1,254
14950,371.2,1,136
15975,371.01,1,243
15063,370.79999999999995,1,56
15922,369.5,1,138
16758,369.34000000000003,1,203
14888,369.2,1,184
17765,367.63,3,143
16065,367.14,1,228
18181,366.85,1,133
17911,366.23,1,223
17432,365.76,2,207
16499,365.45,2,127
16202,365.27,1,191
14886,364.8,1,160
15949,364.72,2,284
12373,364.6,1,197
15343,364.5,1,84
14528,364.21999999999997,1,278
12538,363.95,1,191
17330,363.9,2,120
14171,363.79,1,167
16509,363.7,1,64
12915,363.65,2,93
18056,363.65,1,211
16485,363.65,1,235
14932,363.53,1,80
14427,363.34000000000003,2,228
14594,363.33,2,183
16903,363.2,1,247
16378,362.95,3,267
16052,362.06,1,282
15025,361.96,1,184
13844,361.62,1,196
16769,361.54,1,80
16305,361.21999999999997,1,256
13291,361.11,1,233
17358,360.81,2,190
16595,360.16,1,335
13780,360.01,2,318
13298,360.0,1,96
15120,358.82,1,296
17948,358.56000000000006,1,144
16823,358.38,1,136
13228,358.0,1,200
13976,357.98,1,154
17025,357.77,3,235
16971,357.21,1,72
18040,357.20000000000005,2,148
13453,356.97999999999996,2,134
14500,356.85,3,117
15713,356.7,2,150
15247,356.0,1,160
16372,355.73,2,158
14537,355.56,1,120
15840,355.56,2,396
17742,355.11,2,89
14690,355.05,2,167
12888,354.12,2,76
12845,354.09,4,204
13173,353.65,2,277
13210,353.48,1,316
13343,353.43,1,135
14804,353.27,1,121
12617,352.98,1,210
15678,352.7,1,184
18112,352.69,2,255
16274,351.75,1,153
15901,351.73,3,379
12566,351.65,1,265
15870,351.44,1,333
15789,351.3,1,438
13923,351.13,1,185
13332,350.9,1,179
15334,350.82,3,273
13740,350.75,1,425
13108,350.06,1,298
12532,349.83000000000004,1,153
13670,349.7,1,282
13887,349.55,1,147
18250,349.27,1,199
15405,349.1,1,193
13927,348.99,1,214
17252,348.91,2,192
13790,348.8,1,748
12527,348.71000000000004,3,234
16159,348.2,1,236
13052,348.15000000000003,1,222
14379,348.1,2,292
13497,348.05,2,163
17668,347.75,2,93
18127,347.08,3,187
13062,346.98,1,343
13649,346.6,2,139
16423,346.12,1,230
13091,345.82,1,466
15781,345.46,3,180
17123,345.29999999999995,1,246
13774,345.0,1,192
14633,344.90000000000003,1,96
16978,344.33,1,166
17569,344.14,1,159
13068,344.0,2,200
15047,343.62,1,222
15520,343.5,1,314
18081,343.45,3,195
12715,343.36,1,192
12875,343.2300000000001,2,2019
17795,342.83,2,305
16851,342.45,3,271
17835,342.24,3,344
16826,341.7,1,158
13347,341.36,1,205
14491,340.93,2,139
15115,340.11,1,157
13737,339.59999999999997,1,125
17045,339.44,3,106
16545,339.3,1,78
17697,338.95,1,93
16183,338.71000000000004,1,113
13569,338.62,2,156
15652,337.74,1,208
15942,337.44,1,232
13930,337.34,2,274
15900,337.28,1,216
17973,337.04,1,176
16105,336.96,1,330
15619,336.40000000000003,1,136
17384,336.4,2,88
18078,336.13,2,145
18276,335.86,1,186
14196,335.52,1,142
16063,335.32,1,262
17917,335.03,3,184
12489,334.93,1,105
14988,334.54,1,141
15466,334.53,1,246
17221,334.48,2,287
12350,334.4,1,197
15918,334.23,2,153
14264,333.97,2,70
13216,333.74,1,297
13727,333.48,2,162
16625,333.08,1,164
14902,332.66,1,218
13904,332.64,2,332
16850,332.41,1,249
16803,332.3,1,245
16177,331.95,1,95
16030,331.24,1,283
15210,331.18,1,228
16478,331.0,3,224
12891,331.0,3,950
17862,330.9,1,100
12519,330.84,1,175
13706,330.79,1,189
14517,330.45,2,91
15130,330.11,1,197
15714,330.03000000000003,2,186
16593,330.03,3,116
12953,329.85,1,84
17866,329.65,1,174
17615,329.6,3,140
13239,329.56,1,327
17914,329.36,1,457
17154,329.34,1,490
15153,329.25,1,198
15880,329.03000000000003,1,202
14012,328.8,1,160
17222,328.65,1,122
16343,328.58,2,175
16855,328.4,2,164
15213,328.35,2,272
14747,328.2,1,84
14206,328.15999999999997,1,276
16318,328.15,1,199
15314,327.97,1,313
14024,327.7,2,150
15579,327.6,2,117
16366,327.3,1,256
14870,327.25,1,119
16322,326.75,2,231
14987,326.4,2,128
17715,326.4,1,384
16071,326.24,1,180
15363,326.0,1,144
12844,325.96000000000004,2,125
16830,325.91,1,264
14850,325.75,1,293
15944,325.1,1,50
12790,324.92,1,166
13801,324.8,1,168
15597,324.57,1,279
16685,324.24,2,396
18261,324.24,2,146
15675,323.69,3,527
15921,323.03000000000003,1,162
16739,323.0,1,172
13955,322.96,2,154
16627,322.8,1,162
16342,322.41,4,157
14424,322.08,1,48
15224,322.08,2,152
14484,321.92,1,210
17976,321.79,1,93
14823,321.43,3,88
15236,321.05,1,269
16096,320.62,1,155
14622,320.58000000000004,1,146
13986,320.46,1,430
15107,319.5,6,169
16967,319.02,1,333
17157,319.0,2,172
17229,318.76,2,185
17248,318.65,1,213
14703,318.17,1,183
17839,318.15,1,257
12648,318.05,1,160
18066,318.0,1,108
17172,317.76,1,480
15101,317.53,2,241
17267,317.2,2,158
15257,317.15,1,46
15385,316.88,1,161
15243,316.68,1,185
16761,316.62,1,341
15204,316.58,1,258
17458,316.5,1,170
13494,316.26000000000005,1,162
15872,316.25,2,187
14479,316.25,2,117
16473,316.11,3,196
18117,315.65,1,605
12614,315.6,1,76
15766,315.06,1,170
16091,315.06,2,154
17237,314.69,2,105
16193,314.45,1,219
12650,314.44,1,254
16227,314.22,1,90
15970,314.1,1,116
13484,313.8,1,44
16582,313.62,1,164
14729,313.49,1,197
13845,312.98,1,182
15318,312.62,1,642
14555,312.54,2,122
12834,312.38,1,110
13642,312.28,1,151
17362,312.23,2,191
12785,311.95,1,131
16450,311.92,1,200
14142,311.81,1,313
15326,311.71,1,386
14951,311.69,1,311
14327,311.65,1,139
12852,311.55,1,149
13990,311.3,1,190
17854,311.26,2,84
16781,311.25,1,113
13897,311.16,1,200
15185,310.62,1,666
15308,310.47,1,175
14311,310.26,1,146
17912,310.06,5,184
14924,310.05,1,64
15661,309.8,2,236
15699,309.65,1,113
16810,309.54,1,114
14339,309.52,1,168
14847,309.4,1,120
17604,309.36,2,169
12884,309.05,1,43
13787,309.04,2,337
15010,308.94,1,184
16956,308.74,1,114
13699,308.58000000000004,1,66
17510,308.48,1,214
13369,308.28000000000003,1,149
13466,307.9,1,259
15973,307.82000000000005,1,106
16123,307.78,1,170
13529,307.76,2,74
13395,307.72,1,336
13060,307.53,1,123
14716,307.51,2,495
14915,307.48,2,112
17120,307.46,1,120
13932,307.4,1,72
13142,307.09,1,258
17334,307.02,2,315
15087,306.94,1,470
13762,306.72,1,272
16668,306.71999999999997,6,318
13718,306.55,2,173
18059,306.46,3,258
15659,306.45,1,111
17176,306.13,1,170
13863,305.78,1,224
15219,305.75,1,45
16796,305.62,1,186
16181,305.54,1,152
18220,305.28000000000003,1,288
13045,305.28000000000003,1,221
12623,305.1,1,191
17941,304.56,1,252
15163,304.47,2,186
18185,304.25,1,183
16217,304.25,2,91
17070,304.24,1,131
16674,304.24,2,181
17732,303.97,1,93
16400,303.93,1,172
13083,303.75,2,187
17433,303.15999999999997,1,185
16425,302.7,1,199
14248,302.58,1,102
16386,302.57,2,205
18165,302.46000000000004,1,254
16292,302.25,1,191
17506,302.2,1,139
15054,302.1,2,198
17094,302.0,1,152
16297,301.9,1,206
16715,301.71999999999997,1,642
15667,301.32,1,240
15148,301.29,1,187
15623,301.03,1,125
13479,300.95,2,134
17978,300.91999999999996,1,499
16430,300.85,1,103
16479,300.83,2,102
14762,300.52,1,341
13304,300.42,1,238
15254,300.36,1,275
17793,300.34,1,226
13745,300.04,1,496
18053,300.02,1,302
18215,299.34000000000003,1,118
13667,299.05,1,149
15609,298.48,1,148
17824,298.4,1,408
16104,298.21,1,122
17678,298.11,1,207
12881,298.0,1,21
15857,297.0,1,308
17531,296.7,1,136
13441,296.64,1,204
17266,296.58,3,153
13751,296.25,1,152
13504,295.93,1,178
16998,295.0,4,76
14954,294.85,1,117
15060,294.25,4,257
17124,294.24,1,129
15732,294.12,2,215
16402,293.45,2,146
17163,293.1,2,66
12829,293.0,2,376
16721,292.47,1,172
14985,292.01,2,256
13502,292.0,3,264
13449,291.88,1,222
17255,291.48,2,227
14656,291.05,2,120
14947,290.82,2,179
16648,290.65999999999997,1,281
15279,290.51,1,189
17691,290.40000000000003,2,134
16526,290.36,1,106
17551,290.34,1,142
13573,290.25,2,302
14784,289.99,2,237
17464,289.96000000000004,1,220
16897,289.78,2,73
17201,289.78,1,231
14162,289.36,2,142
16125,289.35,1,124
14549,289.24,1,136
15545,288.96999999999997,2,162
17081,288.91,2,77
17501,288.6,2,160
16808,288.42,2,196
15396,288.18,1,122
17977,288.14,1,342
17080,287.62,2,166
17760,287.59,2,239
16432,287.4,1,276
13760,286.79,2,197
16555,285.89,2,175
14660,285.74,2,228
14953,285.67,1,224
17636,285.56,1,182
13708,285.33,1,301
16429,284.55,1,9
18190,284.46000000000004,2,140
13121,283.73,1,252
13439,283.71,1,242
12703,283.55,1,164
17783,283.47,2,354
13259,283.18,1,126
18270,283.15,2,101
17694,283.12,1,184
14350,282.93,1,183
13754,282.59999999999997,2,214
13177,282.45,1,91
16557,281.85,2,111
16848,281.42,1,182
14242,280.55,2,123
16149,280.52,2,308
17247,280.09000000000003,1,105
14975,279.94,1,380
15556,279.77,1,236
14480,279.05,1,143
14764,278.3,1,190
14908,277.8,1,132
13803,277.07,1,121
15355,277.05,2,45
13606,276.75,3,276
13272,276.56,2,96
13544,276.06,2,112
12750,275.88,1,137
14512,275.28,2,122
16313,274.15000000000003,2,165
16883,272.48,2,103
17498,272.22,1,394
14819,272.07,2,109
13917,272.04,2,228
14816,271.85,1,5
13058,271.40000000000003,3,52
17767,271.2,1,128
17254,271.19,2,251
17496,271.05,1,79
18108,271.0,1,84
17011,270.9,1,186
15774,270.8,1,87
14520,270.6,2,146
13242,270.40000000000003,3,130
12558,269.96,1,196
17251,269.83,1,108
13533,269.09,3,202
14727,268.58,1,62
14508,268.05,2,129
15408,267.18,1,106
17550,267.16,3,86
15320,267.13,1,326
15517,267.03,1,293
16451,266.97,1,120
17786,266.85,2,195
14863,266.76,1,132
13837,266.59000000000003,2,182
15119,266.4,1,88
12962,266.39,2,129
14068,265.85,1,73
17430,265.76,2,190
14423,265.2,1,120
17968,265.1,1,151
13973,264.7,1,109
15912,264.62,2,185
17403,263.92,1,111
17708,263.33,2,90
12492,263.21000000000004,2,192
17194,262.62,2,119
16413,262.2,1,148
16936,261.9,1,171
13189,260.68,2,842
14053,260.25,2,215
15143,259.45,1,150
13127,259.17,1,127
14452,259.05,2,116
15577,258.88,3,89
13277,258.4,4,176
15894,258.25,2,164
13227,257.7,1,99
